"A","08100A3     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA CIAN STD        ","REND 300 PAGINAS                   ",0000000000000232.60,"LC71C               ",000000.05,"0012502629153",0000.13,0000.03,0000.09," ",0000000000000155.41,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100A4     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA MAGENTA STD     ","REND 300 PAGINAS                   ",0000000000000232.60,"LC71M               ",000000.05,"0012502629160",0000.08,0000.02,0000.14," ",0000000000000155.41,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100A5     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA AMARILLO STD    ","REND 300 PAGINAS                   ",0000000000000232.60,"LC71Y               ",000000.00,"0012502629177",0000.13,0000.09,0000.02," ",0000000000000155.41,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100BB     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER NEGRO RENDIMIENTO        ","3000 PAGINAS                       ",0000000000001918.49,"TN720               ",000000.96,"0012502631064",0000.21,0000.15,0000.36," ",0000000000001417.89,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","08100BC     ",00000000
"A","08100BC     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER NEGRO RENDIMIENTO        ","8000 PAGINAS                       ",0000000000003450.18,"TN750               ",000001.06,"0012502631071",0000.20,0000.15,0000.36," ",0000000000002517.53,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","08100BD     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER NEGRO RENDIMIENTO        ","12000 PAGINAS                      ",0000000000004740.80,"TN780               ",000000.98,"0012502631088",0000.25,0000.15,0000.36," ",0000000000002992.57,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","08100BE     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","UNIDAD DE TAMBOR RENDIMIENTO   ","30.000 PAGINAS                     ",0000000000004426.70,"DR720               ",000002.72,"0012502631095",0000.42,0000.22,0000.45," ",0000000000003230.01,"O","N"," ","N","L-SUPL","SUPL","1010","Y"," ","            ",00000000
"A","08100BM     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","UNIDAD DE TAMBOR RENDIMIENTO   ","25.000 PAGINAS C M Y BK            ",0000000000004113.80,"DR310CL             ",000000.62,"0012502625483",0000.11,0000.12,0000.13," ",0000000000002754.96,"O","N"," ","N","L-SUPL","SUPL","1010","Y"," ","            ",00000000
"A","08100C3     ","AWCY","BROTHER CINTAS Y ETIQUETAS         ","ETIQUETAS BLANCAS 28.9MM X     ","62MM ROLLO DE 800 ETIQUETAS        ",0000000000000305.30,"DK1209              ",000000.18,"0012502611653",0000.06,0000.12,0000.10," ",0000000000000237.61,"O","Y"," ","N","LABELS","LABL","1022","Y"," ","            ",00000059
"A","08100C4     ","AWCY","BROTHER CINTAS Y ETIQUETAS         ","ETIQUETAS BLANCAS 62MM X 100MM ","ROLLO DE 300 ETIQUETAS             ",0000000000000297.01,"DK1202              ",000000.40,"0012502611660",0000.09,0000.11,0000.12," ",0000000000000231.05,"O","Y"," ","N","LABELS","LABL","1022","Y"," ","            ",00000001
"A","08100C7     ","AWCY","BROTHER CINTAS Y ETIQUETAS         ","ETIQUETAS BLANCAS CUADRADAS    ","23MM ROLLO DE 1000 EQTIQUETAS      ",0000000000000272.32,"DK1221              ",000000.20,"0012502616887",0000.11,0000.05,0000.11," ",0000000000000211.88,"O","Y"," ","N","LABELS","LABL","1022","Y"," ","            ",00000026
"A","08100CD     ","AWCY","BROTHER CINTAS Y ETIQUETAS         ","ETIQUETAS BLANCAS 17MM X 54.3MM","ROLLO DE 400 ETIQUETAS             ",0000000000000156.62,"DK1204              ",000000.10,"0012502611684",0000.12,0000.04,0000.12," ",0000000000000121.57,"O","Y"," ","N","LABELS","LABL","1022","Y"," ","            ",00000026
"A","08100CJ     ","AWCY","BROTHER CINTAS Y ETIQUETAS         ","CINTA NEGRO SOBRE BLANCO       ","PLASTICA 29MM X 15.2M              ",0000000000000355.21,"DK2211              ",000000.05,"0012502611738",0000.05,0000.12,0000.11," ",0000000000000276.12,"O","N"," ","N","LABELS","LABL","1022","Y"," ","            ",00000000
